Date,Time,Source,Source_port,Destination,Dest_Port,Protocol,Service,Policy_ID,State,Action,Duration,Bytes,Packets,Attack
2025-01-01,02:24:46,192.168.150.12,19114,26.15.164.88,27017,tcp,mongodb,POL-867,FIN_WAIT,allow,0.256,679,1,benign
2025-01-01,02:24:48,10.150.253.174,17095,52.144.23.113,27017,tcp,mongodb,POL-643,ESTABLISHED,allow,16.173,3962,5,benign
2025-01-01,02:24:57,192.168.182.31,30242,219.93.232.198,22,tcp,ssh,POL-571,ESTABLISHED,allow,15.124,3458,8,benign
2025-01-01,02:25:08,192.168.191.103,29029,36.31.165.106,6379,tcp,redis,POL-161,ESTABLISHED,allow,2.872,1755,2,benign
2025-01-01,02:25:24,192.168.223.131,38695,203.138.126.73,5432,tcp,postgres,POL-899,SYN_ACK,allow,0.379,715,2,benign
2025-01-01,02:25:27,172.25.194.177,45847,49.193.19.197,3306,tcp,mysql,POL-856,ESTABLISHED,allow,7.865,2536,5,benign
2025-01-01,02:25:31,172.24.113.133,59311,190.210.243.111,443,tcp,https,POL-499,ESTABLISHED,allow,14.385,3354,4,benign
2025-01-01,02:25:31,10.149.153.179,44631,84.137.118.168,110,tcp,pop3,POL-832,ESTABLISHED,allow,7.08,2872,3,benign
2025-01-01,02:25:49,10.136.142.89,36418,217.11.200.33,22,tcp,ssh,POL-335,ESTABLISHED,allow,3.24,1283,4,benign
2025-01-01,02:25:55,10.197.184.109,29836,36.225.231.242,22,tcp,ssh,POL-974,ESTABLISHED,allow,5.492,2790,4,benign
2025-01-01,02:26:01,172.25.113.136,60876,24.249.45.130,3389,tcp,rdp,POL-223,ESTABLISHED,allow,4.163,1863,2,benign
2025-01-01,02:26:16,10.53.216.6,17754,205.130.93.123,110,tcp,pop3,POL-530,SYN_SENT,allow,0.045,585,1,benign
2025-01-01,02:26:28,215.17.112.243,43650,77.59.180.22,80,tcp,http,POL-847,ESTABLISHED,allow,13.032,31193,45,exfiltration
2025-01-01,02:26:48,10.32.193.57,3579,36.178.121.196,22,tcp,ssh,POL-943,ESTABLISHED,deny,1.941,191,1,brute_force
2025-01-01,02:26:53,190.208.208.172,33631,29.202.42.8,22,tcp,ssh,POL-371,ESTABLISHED,allow,6.526,2190,3,benign
2025-01-01,02:27:12,9.189.224.37,40247,12.139.97.196,80,tcp,http,POL-328,ESTABLISHED,allow,3.278,1316,3,benign
2025-01-01,02:27:14,172.29.178.193,54070,113.35.220.155,9200,tcp,https,POL-231,FIN_WAIT,allow,0.631,669,1,benign
2025-01-01,02:27:24,10.122.80.112,9270,213.219.147.51,110,tcp,pop3,POL-775,ESTABLISHED,allow,24.995,2965,8,benign
2025-01-01,02:27:26,27.64.58.65,64853,169.78.85.182,27017,tcp,mongodb,POL-373,ESTABLISHED,allow,7.157,1704,2,benign
2025-01-01,02:27:30,10.191.120.187,13993,99.162.13.204,110,tcp,pop3,POL-913,ESTABLISHED,deny,12.531,408,1,benign
2025-01-01,02:27:37,172.19.1.5,30653,210.249.148.104,9200,tcp,pop3,POL-220,ESTABLISHED,deny,1.445,327,1,benign
2025-01-01,02:27:45,10.65.90.82,44490,125.198.141.117,3306,tcp,mysql,POL-900,ESTABLISHED,allow,2.22,1027,1,benign
2025-01-01,02:27:56,10.249.159.93,20403,29.31.141.183,80,tcp,http,POL-184,ESTABLISHED,allow,12.52,3962,7,benign
2025-01-01,02:28:12,10.198.162.33,24219,192.168.190.158,3306,tcp,mysql,POL-148,ESTABLISHED,allow,3.526,1535,4,benign
2025-01-01,02:28:29,43.96.41.26,15852,163.163.220.159,53,udp,dns,POL-653,CLOSED,allow,0.174,644,1,benign
2025-01-01,02:28:48,103.76.100.231,22121,108.229.122.120,53,udp,dns,POL-100,CLOSED,allow,0.174,894,1,benign
2025-01-01,02:28:50,192.168.156.246,10218,18.16.194.106,3306,tcp,mysql,POL-348,ESTABLISHED,allow,2.177,1442,3,benign
2025-01-01,02:29:02,10.213.150.151,10227,58.247.243.71,6379,tcp,redis,POL-788,ESTABLISHED,allow,14.636,3167,9,benign
2025-01-01,02:29:06,10.163.2.124,42216,80.135.27.198,22,tcp,ssh,POL-227,ESTABLISHED,allow,3.235,2263,5,benign
2025-01-01,02:29:23,194.234.185.88,17765,11.98.215.229,3389,tcp,rdp,POL-826,ESTABLISHED,allow,1.145,766,1,benign
2025-01-01,02:29:38,192.168.154.115,56727,222.93.62.223,53,udp,dns,POL-531,CLOSED,allow,0.386,768,1,benign
2025-01-01,02:29:39,172.26.62.135,65451,108.171.215.65,25,tcp,smtp,POL-699,SYN_ACK,allow,0.369,716,3,benign
2025-01-01,02:29:54,192.168.124.229,35035,215.145.97.156,143,tcp,imap,POL-704,ESTABLISHED,allow,2.019,1911,2,benign
2025-01-01,02:30:14,192.168.181.150,49803,108.209.101.184,80,tcp,http,POL-743,SYN_ACK,allow,0.822,9414,14,exfiltration
2025-01-01,02:30:27,192.168.242.42,2883,75.236.106.206,80,tcp,http,POL-460,ESTABLISHED,allow,3.873,1531,3,benign
2025-01-01,02:30:34,192.168.67.96,57613,42.54.143.198,80,tcp,http,POL-276,FIN_WAIT,allow,0.684,576,1,benign
2025-01-01,02:30:49,10.81.8.98,42931,26.235.185.24,1019,tcp,pop3,POL-597,SYN_SENT,deny,0.0,40,1,port_scan
2025-01-01,02:31:00,10.82.160.99,21374,10.148.243.235,3389,tcp,rdp,POL-651,ESTABLISHED,allow,18.074,2283,2,benign
2025-01-01,02:31:05,192.168.234.42,47940,104.219.68.38,8443,tcp,mongodb,POL-206,ESTABLISHED,allow,1.813,977,1,benign
2025-01-01,02:31:14,10.62.243.138,15734,171.71.7.127,443,tcp,https,POL-763,ESTABLISHED,allow,6.535,1860,4,benign
2025-01-01,02:31:20,192.168.123.184,13622,107.143.142.146,25,tcp,smtp,POL-496,ESTABLISHED,allow,1.27,1667,2,benign
2025-01-01,02:31:28,172.21.213.14,6072,61.82.139.92,110,tcp,pop3,POL-819,ESTABLISHED,deny,2.746,406,1,benign
2025-01-01,02:31:35,192.168.80.65,23852,212.155.59.185,21,tcp,postgres,POL-329,ESTABLISHED,allow,1.967,1778,2,benign
2025-01-01,02:31:49,192.168.111.170,37721,10.5.169.88,80,tcp,http,POL-988,ESTABLISHED,allow,2.318,1733,2,benign
2025-01-01,02:31:53,192.168.7.16,62807,126.111.181.196,25,tcp,pop3,POL-651,ESTABLISHED,allow,8.217,4201,6,benign
2025-01-01,02:32:02,172.18.78.200,1468,175.151.81.221,5432,tcp,postgres,POL-172,FIN_WAIT,deny,0.409,93,1,benign
2025-01-01,02:32:21,10.250.210.254,12901,195.254.46.214,143,tcp,imap,POL-196,ESTABLISHED,allow,6.178,2614,3,benign
2025-01-01,02:32:33,192.168.121.115,24299,88.47.25.80,6379,tcp,redis,POL-288,ESTABLISHED,allow,15.206,2897,4,benign
2025-01-01,02:32:41,10.86.247.231,58649,25.135.66.6,53,udp,dns,POL-160,CLOSED,allow,0.062,255,1,benign
2025-01-01,02:32:52,10.83.173.20,37944,8.205.232.146,80,tcp,http,POL-735,ESTABLISHED,allow,7.115,3104,11,benign
2025-01-01,02:33:07,192.168.233.162,29905,96.147.46.229,53,udp,dns,POL-619,CLOSED,allow,0.144,507,1,benign
2025-01-01,02:33:11,204.241.31.207,12847,75.28.90.175,343,tcp,rdp,POL-727,ESTABLISHED,allow,5.974,100,1,port_scan
2025-01-01,02:33:21,172.31.26.172,24990,142.17.87.64,53,udp,dns,POL-292,CLOSED,allow,0.237,636,1,dns_tunnel
2025-01-01,02:33:33,208.216.233.169,35092,215.152.26.218,80,tcp,http,POL-688,ESTABLISHED,allow,9.891,3680,4,benign
2025-01-01,02:33:50,10.114.169.224,27516,75.242.161.110,3306,tcp,mysql,POL-429,ESTABLISHED,allow,2.118,1155,4,benign
2025-01-01,02:34:07,198.74.198.176,63072,136.213.11.49,143,tcp,imap,POL-277,ESTABLISHED,allow,19.204,4399,5,benign
2025-01-01,02:34:27,172.22.40.143,45861,138.14.211.212,80,tcp,http,POL-479,ESTABLISHED,allow,4.129,2405,3,benign
2025-01-01,02:34:28,10.182.96.139,38454,183.53.127.53,53,udp,dns,POL-146,CLOSED,allow,0.137,213,1,dns_tunnel
2025-01-01,02:34:40,10.168.219.43,26577,213.85.253.46,25,tcp,mongodb,POL-259,ESTABLISHED,allow,6.63,2061,3,benign
2025-01-01,02:34:44,109.175.147.182,58609,161.80.53.241,5432,tcp,postgres,POL-523,FIN_WAIT,allow,0.128,320,1,benign
2025-01-01,02:34:56,192.168.2.172,30458,102.11.179.197,53,udp,dns,POL-172,CLOSED,allow,0.34,586,1,benign
2025-01-01,02:35:16,10.137.116.226,47883,190.66.245.175,22,tcp,ssh,POL-976,ESTABLISHED,deny,17.062,723,1,benign
2025-01-01,02:35:34,52.244.23.143,31757,52.33.133.10,443,tcp,https,POL-288,ESTABLISHED,allow,9.926,2312,7,benign
2025-01-01,02:35:36,172.27.208.69,62209,153.197.11.170,443,tcp,https,POL-144,ESTABLISHED,allow,8.047,1606,4,benign
2025-01-01,02:35:54,45.90.119.52,63074,15.101.98.40,22,tcp,ssh,POL-443,ESTABLISHED,allow,10.023,4054,15,benign
2025-01-01,02:36:08,172.24.232.223,8322,141.247.82.15,5900,tcp,rdp,POL-837,ESTABLISHED,allow,1.854,1634,2,benign
2025-01-01,02:36:13,10.175.47.96,54351,98.1.145.15,110,tcp,pop3,POL-743,ESTABLISHED,allow,7.965,2242,2,benign
2025-01-01,02:36:14,166.99.73.176,45777,116.234.192.61,9200,tcp,https,POL-565,ESTABLISHED,allow,4.902,3028,6,benign
2025-01-01,02:36:29,58.37.74.164,25146,100.66.226.42,53,udp,dns,POL-924,CLOSED,allow,0.002,132,1,dns_tunnel
2025-01-01,02:36:38,219.59.253.103,27618,161.91.54.242,3389,tcp,rdp,POL-497,FIN_WAIT,allow,0.266,395,1,benign
2025-01-01,02:36:52,192.168.52.183,63152,183.49.146.50,110,tcp,pop3,POL-574,ESTABLISHED,allow,2.177,1592,1,benign
2025-01-01,02:37:09,172.18.66.229,60312,139.167.116.77,3389,tcp,rdp,POL-775,ESTABLISHED,deny,2.033,226,1,brute_force
2025-01-01,02:37:21,192.168.52.219,49912,171.45.70.252,53,udp,dns,POL-756,CLOSED,allow,0.306,635,1,dns_tunnel
2025-01-01,02:37:33,10.222.55.57,41024,196.239.125.81,53,udp,dns,POL-643,CLOSED,deny,0.113,66,1,benign
2025-01-01,02:37:53,10.235.144.97,21556,14.85.219.24,3389,tcp,rdp,POL-167,ESTABLISHED,deny,2.341,437,1,brute_force
2025-01-01,02:38:04,172.21.106.254,37847,75.78.26.206,110,tcp,pop3,POL-733,ESTABLISHED,allow,5.132,2990,8,benign
2025-01-01,02:38:17,172.27.10.24,62981,64.250.30.170,3306,tcp,mysql,POL-490,ESTABLISHED,allow,2.709,2519,3,benign
2025-01-01,02:38:32,172.30.229.36,2325,147.47.115.229,22,tcp,ssh,POL-478,FIN_WAIT,deny,0.534,119,1,benign
2025-01-01,02:38:34,10.28.104.167,64041,203.246.172.51,5432,tcp,postgres,POL-185,ESTABLISHED,allow,19.653,2975,5,benign
2025-01-01,02:38:45,94.218.65.50,33111,134.232.235.7,1433,tcp,rdp,POL-413,ESTABLISHED,allow,3.656,1641,4,benign
2025-01-01,02:38:53,192.168.117.70,58174,86.142.9.34,143,tcp,imap,POL-409,ESTABLISHED,deny,6.096,345,1,benign
2025-01-01,02:39:05,192.168.69.50,56967,86.94.206.132,3389,tcp,rdp,POL-454,ESTABLISHED,deny,2.127,191,1,benign
2025-01-01,02:39:13,172.30.179.79,57481,207.171.234.82,3389,tcp,rdp,POL-880,ESTABLISHED,allow,3.299,1395,4,benign
2025-01-01,02:39:16,10.199.100.119,48413,10.2.120.29,22,tcp,ssh,POL-259,ESTABLISHED,allow,1.695,1336,2,benign
2025-01-01,02:39:34,192.168.27.24,61186,15.181.36.52,3389,tcp,rdp,POL-103,SYN_ACK,allow,0.401,709,2,benign
2025-01-01,02:39:47,172.21.32.97,47439,50.122.210.51,53,udp,dns,POL-823,CLOSED,deny,0.605,139,1,benign
2025-01-01,02:39:52,16.114.48.130,13981,10.249.100.139,27017,tcp,mongodb,POL-226,ESTABLISHED,allow,4.886,1851,2,benign
2025-01-01,02:39:54,172.26.42.46,43006,76.154.106.130,110,tcp,pop3,POL-346,ESTABLISHED,allow,1.556,1577,2,benign
2025-01-01,02:40:10,10.15.198.77,49056,172.30.113.111,6379,tcp,redis,POL-833,ESTABLISHED,allow,4.708,1459,2,benign
2025-01-01,02:40:24,172.27.43.82,18223,174.246.17.146,27017,tcp,mongodb,POL-591,ESTABLISHED,allow,1.581,1706,3,benign
2025-01-01,02:40:35,49.59.151.44,31494,172.22.142.68,3389,tcp,rdp,POL-563,FIN_WAIT,allow,0.56,861,1,benign
2025-01-01,02:40:39,10.201.203.194,24991,223.162.39.103,143,tcp,imap,POL-288,ESTABLISHED,allow,14.478,3992,4,benign
2025-01-01,02:40:45,10.5.140.222,56979,41.78.213.245,143,tcp,imap,POL-611,ESTABLISHED,allow,4.429,2141,4,benign
2025-01-01,02:40:58,172.31.98.15,19984,83.181.123.156,22,tcp,ssh,POL-526,ESTABLISHED,allow,5.699,2011,2,benign
2025-01-01,02:41:13,172.26.241.231,35734,157.32.154.34,25,tcp,smtp,POL-478,ESTABLISHED,allow,1.459,1157,1,benign
2025-01-01,02:41:31,10.241.207.201,21506,60.233.224.232,443,udp,https,POL-912,CLOSED,deny,0.632,483,1,ddos
2025-01-01,02:41:41,192.168.248.157,54325,182.152.157.61,22,tcp,ssh,POL-420,ESTABLISHED,allow,5.581,1932,2,benign
2025-01-01,02:41:57,10.135.123.252,63825,155.231.229.243,22,tcp,ssh,POL-896,FIN_WAIT,deny,0.537,154,1,brute_force
2025-01-01,02:41:58,192.168.123.137,32789,201.70.245.82,53,udp,dns,POL-649,CLOSED,deny,0.276,114,1,benign
2025-01-01,02:42:04,155.31.76.188,53377,10.134.4.62,509,tcp,redis,POL-405,ESTABLISHED,deny,2.846,40,1,port_scan
2025-01-01,02:42:12,172.28.105.171,37413,38.115.161.98,1433,tcp,smtp,POL-380,SYN_SENT,allow,0.045,233,1,benign
2025-01-01,02:42:26,192.168.32.232,22423,5.32.14.223,27017,tcp,mongodb,POL-484,ESTABLISHED,allow,4.75,1424,2,benign
2025-01-01,02:42:43,172.25.207.48,38092,9.165.73.83,143,tcp,imap,POL-608,SYN_ACK,allow,0.479,932,3,benign
2025-01-01,02:42:45,192.168.60.42,24425,172.31.142.159,53,udp,dns,POL-451,CLOSED,allow,0.42,340,1,dns_tunnel
2025-01-01,02:42:47,172.27.29.7,30416,211.23.209.54,1433,tcp,mysql,POL-799,ESTABLISHED,allow,1.422,953,2,benign
2025-01-01,02:43:04,10.10.204.10,58071,60.244.40.245,6379,tcp,redis,POL-786,ESTABLISHED,allow,3.071,2034,3,benign
2025-01-01,02:43:16,192.168.106.58,14710,11.52.151.10,25,tcp,smtp,POL-476,SYN_ACK,allow,0.423,1176,1,benign
2025-01-01,02:43:32,10.234.74.152,25554,160.73.69.143,22,tcp,ssh,POL-366,ESTABLISHED,deny,9.116,630,1,brute_force
2025-01-01,02:43:44,192.168.171.255,3754,104.53.48.29,25,tcp,smtp,POL-304,ESTABLISHED,allow,3.929,2118,6,benign
2025-01-01,02:44:02,192.168.209.96,16084,119.14.166.161,25,tcp,smtp,POL-112,ESTABLISHED,allow,4.796,2657,5,benign
2025-01-01,02:44:08,100.185.84.118,33246,155.193.43.236,585,tcp,pop3,POL-100,SYN_ACK,deny,0.355,40,1,port_scan
2025-01-01,02:44:08,78.114.98.187,15134,41.25.14.95,80,tcp,http,POL-386,ESTABLISHED,allow,12.677,4490,7,benign
2025-01-01,02:44:21,78.37.68.117,61278,205.235.53.31,25,tcp,smtp,POL-587,ESTABLISHED,allow,2.298,2073,2,benign
2025-01-01,02:44:26,192.168.177.231,32463,70.6.180.145,443,tcp,https,POL-486,ESTABLISHED,allow,4.975,2498,7,benign
2025-01-01,02:44:26,10.147.166.151,58458,169.17.246.198,143,tcp,imap,POL-373,ESTABLISHED,allow,6.112,1512,3,benign
2025-01-01,02:44:26,10.254.239.53,37654,145.214.220.112,53,udp,dns,POL-910,CLOSED,deny,0.551,100,1,benign
2025-01-01,02:44:33,172.23.76.213,60125,140.42.96.169,53,tcp,mongodb,POL-754,ESTABLISHED,allow,8.708,2282,2,benign
2025-01-01,02:44:44,172.28.70.235,33432,209.173.193.228,5432,tcp,postgres,POL-716,ESTABLISHED,allow,1.791,850,1,benign
2025-01-01,02:44:52,172.28.15.44,23532,175.43.228.11,22,tcp,ssh,POL-935,SYN_ACK,deny,0.289,159,1,brute_force
2025-01-01,02:44:58,129.140.11.134,44581,2.66.240.141,465,tcp,imap,POL-956,ESTABLISHED,deny,7.229,40,1,port_scan
2025-01-01,02:45:09,10.147.183.140,7998,105.177.193.253,143,tcp,imap,POL-871,ESTABLISHED,allow,5.324,1713,1,benign
2025-01-01,02:45:15,10.177.231.107,55106,62.194.104.78,3306,tcp,mysql,POL-116,SYN_ACK,allow,0.365,580,1,benign
2025-01-01,02:45:15,10.17.40.89,44381,31.109.242.92,53,udp,dns,POL-407,CLOSED,allow,0.218,579,1,benign
2025-01-01,02:45:25,172.26.41.221,3089,11.174.126.251,53,udp,dns,POL-131,CLOSED,allow,0.023,308,1,benign
2025-01-01,02:45:33,172.27.4.121,33156,90.243.249.176,143,tcp,imap,POL-188,ESTABLISHED,deny,1.854,268,1,benign
2025-01-01,02:45:48,192.168.86.95,37240,121.9.83.80,8443,tcp,https,POL-110,ESTABLISHED,allow,2.207,947,1,benign
2025-01-01,02:45:52,114.18.129.47,61643,179.145.100.206,6379,tcp,redis,POL-629,ESTABLISHED,allow,8.817,2183,8,benign
2025-01-01,02:46:07,172.25.158.49,55902,29.176.40.248,3389,tcp,rdp,POL-894,ESTABLISHED,allow,15.268,4790,6,benign
2025-01-01,02:46:27,192.168.149.101,46950,59.183.114.207,22,tcp,ssh,POL-719,ESTABLISHED,deny,2.188,353,1,brute_force
2025-01-01,02:46:45,10.181.90.72,7992,178.95.163.140,3389,tcp,rdp,POL-168,FIN_WAIT,allow,0.541,781,3,benign
2025-01-01,02:46:47,10.232.24.1,6684,36.31.7.42,6379,tcp,redis,POL-659,ESTABLISHED,allow,4.03,1295,1,benign
2025-01-01,02:46:58,10.143.70.80,20707,10.37.187.44,1521,tcp,rdp,POL-907,ESTABLISHED,allow,5.65,2157,3,benign
2025-01-01,02:46:58,172.30.22.15,32506,82.236.63.221,6379,tcp,redis,POL-319,ESTABLISHED,allow,9.787,2471,6,benign
2025-01-01,02:47:01,10.37.103.160,50865,220.131.38.221,3306,tcp,mysql,POL-871,SYN_ACK,allow,0.874,1629,2,benign
2025-01-01,02:47:14,172.16.244.108,26886,11.223.83.200,766,tcp,pop3,POL-729,SYN_ACK,deny,0.988,40,1,port_scan
2025-01-01,02:47:30,10.153.86.174,40333,128.198.20.111,22,tcp,ssh,POL-575,SYN_ACK,deny,0.903,244,1,brute_force
2025-01-01,02:47:50,172.30.181.145,50662,121.131.125.99,282,tcp,pop3,POL-645,ESTABLISHED,deny,6.342,40,1,port_scan
2025-01-01,02:48:06,172.29.254.252,60387,132.59.81.238,443,tcp,https,POL-945,SYN_ACK,allow,0.436,1305,2,benign
2025-01-01,02:48:16,192.168.168.188,53599,157.228.202.36,143,tcp,imap,POL-655,SYN_ACK,allow,0.906,882,1,benign
2025-01-01,02:48:33,192.168.185.6,52793,164.64.53.154,3389,tcp,rdp,POL-483,SYN_ACK,allow,0.557,904,1,benign
2025-01-01,02:48:40,192.168.87.102,64365,156.19.65.32,27017,tcp,mongodb,POL-293,ESTABLISHED,allow,3.662,1236,1,benign
2025-01-01,02:48:48,172.24.45.139,29054,51.69.14.252,53,udp,dns,POL-709,CLOSED,allow,0.099,312,1,dns_tunnel
2025-01-01,02:48:51,10.92.128.115,19200,14.11.217.18,143,tcp,imap,POL-860,ESTABLISHED,allow,1.239,1133,1,benign
2025-01-01,02:49:04,172.31.161.32,16129,71.73.111.62,6379,tcp,redis,POL-665,ESTABLISHED,allow,2.687,1769,2,benign
2025-01-01,02:49:15,10.206.67.8,2166,99.53.139.158,187,tcp,ssh,POL-597,ESTABLISHED,deny,3.892,40,1,port_scan
2025-01-01,02:49:18,10.228.82.151,16672,57.72.28.1,143,tcp,imap,POL-495,ESTABLISHED,allow,3.467,2447,3,benign
2025-01-01,02:49:32,172.23.20.152,25938,99.218.158.193,443,tcp,https,POL-547,ESTABLISHED,allow,10.221,3383,7,benign
2025-01-01,02:49:48,172.25.180.114,55873,37.181.20.154,80,tcp,http,POL-323,ESTABLISHED,allow,4.652,4236,7,benign
2025-01-01,02:49:58,10.97.35.63,62317,121.246.7.176,25,tcp,smtp,POL-919,ESTABLISHED,allow,2.056,1565,1,benign
2025-01-01,02:49:58,172.27.150.61,23845,109.23.112.66,110,tcp,pop3,POL-261,ESTABLISHED,allow,2.487,1182,2,benign
2025-01-01,02:50:03,10.216.141.18,4168,172.21.213.74,5432,tcp,postgres,POL-730,ESTABLISHED,allow,1.143,646,2,benign
2025-01-01,02:50:20,10.75.12.17,13215,112.72.223.235,443,tcp,https,POL-992,ESTABLISHED,allow,7.869,2719,5,benign
2025-01-01,02:50:22,192.168.45.11,12029,121.242.109.230,5432,tcp,postgres,POL-891,ESTABLISHED,allow,3.215,3347,8,benign
2025-01-01,02:50:25,192.168.194.200,13266,46.40.137.239,22,tcp,ssh,POL-378,ESTABLISHED,allow,1.46,1615,7,benign
2025-01-01,02:50:41,10.42.192.153,9693,10.216.182.169,753,tcp,mysql,POL-827,ESTABLISHED,deny,6.427,40,1,port_scan
2025-01-01,02:50:44,10.251.156.121,53376,1.74.118.136,22,tcp,ssh,POL-637,ESTABLISHED,allow,9.268,2818,4,benign
2025-01-01,02:50:58,192.168.214.111,27741,193.65.135.240,80,tcp,http,POL-714,ESTABLISHED,allow,2.03,10078,30,exfiltration
2025-01-01,02:51:09,172.20.202.212,2075,81.125.51.193,302,tcp,https,POL-764,ESTABLISHED,deny,9.654,44,1,port_scan
2025-01-01,02:51:18,65.125.103.120,9570,96.226.53.119,5900,tcp,ssh,POL-755,ESTABLISHED,allow,3.14,1553,6,benign
2025-01-01,02:51:21,168.224.111.20,32291,91.211.132.142,80,tcp,http,POL-417,ESTABLISHED,allow,11.602,2465,3,benign
2025-01-01,02:51:37,10.130.111.9,27462,134.96.7.115,21,tcp,https,POL-476,FIN_WAIT,allow,0.347,605,1,benign
2025-01-01,02:51:38,172.28.55.223,50106,171.200.141.187,138,tcp,postgres,POL-776,ESTABLISHED,allow,17.22,247,1,port_scan
2025-01-01,02:51:52,10.23.219.71,3908,71.101.57.11,6379,tcp,redis,POL-527,ESTABLISHED,allow,5.225,1953,5,benign
2025-01-01,02:51:56,1.254.17.42,5355,68.187.124.202,5432,tcp,postgres,POL-181,ESTABLISHED,allow,2.841,1300,3,benign
2025-01-01,02:52:10,218.121.245.245,54395,143.141.228.231,669,tcp,pop3,POL-632,ESTABLISHED,deny,4.094,40,1,port_scan
2025-01-01,02:52:18,172.20.90.227,48490,131.77.128.250,106,tcp,dns,POL-943,ESTABLISHED,allow,2.33,59,1,port_scan
2025-01-01,02:52:22,10.237.17.185,24813,192.168.129.127,53,udp,dns,POL-529,CLOSED,allow,0.092,768,1,benign
2025-01-01,02:52:40,192.168.16.251,29346,15.112.104.209,443,tcp,https,POL-479,ESTABLISHED,allow,6.168,2054,3,benign
2025-01-01,02:52:43,172.25.106.47,16964,111.218.61.74,3389,tcp,rdp,POL-707,ESTABLISHED,allow,1.227,1022,2,benign
2025-01-01,02:52:55,172.23.225.228,10978,204.207.179.166,5,tcp,https,POL-475,ESTABLISHED,deny,8.161,52,1,port_scan
2025-01-01,02:53:06,10.255.14.137,61484,11.158.1.211,25,tcp,https,POL-602,ESTABLISHED,allow,3.975,2938,7,benign
2025-01-01,02:53:09,192.168.72.210,11338,119.156.219.67,25,tcp,smtp,POL-805,ESTABLISHED,allow,8.123,2904,3,benign
2025-01-01,02:53:18,172.21.189.115,54412,79.76.168.181,110,tcp,pop3,POL-572,FIN_WAIT,allow,0.756,1277,2,benign
2025-01-01,02:53:22,172.18.4.140,46094,19.73.198.86,8443,tcp,http,POL-759,FIN_WAIT,allow,0.931,1634,3,benign
2025-01-01,02:53:39,172.26.127.185,13573,10.100.11.25,25,tcp,smtp,POL-358,ESTABLISHED,allow,11.055,3292,13,benign
2025-01-01,02:53:51,201.182.221.83,47383,209.84.191.248,3389,tcp,rdp,POL-988,ESTABLISHED,allow,4.546,2082,3,benign
2025-01-01,02:53:56,172.30.2.35,16754,38.11.227.36,22,tcp,ssh,POL-838,ESTABLISHED,allow,10.997,5568,7,benign
2025-01-01,02:54:01,192.168.95.127,64546,27.124.198.212,80,tcp,http,POL-978,ESTABLISHED,allow,3.212,2410,5,benign
2025-01-01,02:54:17,157.238.157.51,64210,188.205.11.117,143,tcp,imap,POL-567,ESTABLISHED,allow,1.58,1013,1,benign
2025-01-01,02:54:18,10.121.121.252,58981,107.238.119.235,80,tcp,http,POL-328,ESTABLISHED,allow,1.21,825,1,benign
2025-01-01,02:54:32,192.168.231.134,16046,102.68.2.136,6379,tcp,redis,POL-148,ESTABLISHED,allow,11.921,2154,3,benign
2025-01-01,02:54:34,107.5.129.223,21091,204.197.164.202,105,tcp,smtp,POL-394,ESTABLISHED,deny,5.956,40,1,port_scan
2025-01-01,02:54:37,192.168.167.247,43415,176.110.21.85,983,tcp,imap,POL-273,ESTABLISHED,deny,8.625,40,1,port_scan
2025-01-01,02:54:46,192.168.41.246,36565,196.239.74.80,143,tcp,imap,POL-994,ESTABLISHED,allow,5.894,2660,3,benign
2025-01-01,02:54:49,172.31.113.59,33822,196.116.87.32,953,tcp,http,POL-185,ESTABLISHED,deny,13.99,40,1,port_scan
2025-01-01,02:55:00,192.168.241.232,53739,5.234.234.159,110,tcp,pop3,POL-450,ESTABLISHED,deny,1.059,296,1,benign
2025-01-01,02:55:05,192.168.89.245,50618,172.28.174.194,27017,tcp,mongodb,POL-271,ESTABLISHED,allow,1.234,752,1,benign
2025-01-01,02:55:11,10.249.228.34,60850,59.214.169.240,3389,tcp,rdp,POL-757,ESTABLISHED,allow,8.435,3165,4,benign
2025-01-01,02:55:22,172.16.70.34,50158,96.167.87.107,5900,tcp,http,POL-963,ESTABLISHED,allow,7.153,1849,3,benign
2025-01-01,02:55:25,172.23.232.215,8872,142.186.195.88,3306,tcp,mysql,POL-535,FIN_WAIT,allow,0.158,811,3,benign
2025-01-01,02:55:34,10.178.38.243,56712,98.40.72.88,25,tcp,https,POL-407,FIN_WAIT,allow,0.171,462,1,benign
2025-01-01,02:55:47,10.238.112.233,8454,154.219.26.93,25,tcp,smtp,POL-690,FIN_WAIT,allow,0.199,631,1,benign
2025-01-01,02:55:53,192.168.193.62,36999,220.21.208.183,443,tcp,https,POL-404,ESTABLISHED,deny,1.951,331,1,benign
2025-01-01,02:55:56,24.169.86.69,62935,36.18.25.243,22,tcp,ssh,POL-654,ESTABLISHED,deny,8.727,481,1,brute_force
2025-01-01,02:55:59,64.21.86.44,42366,146.180.222.27,5432,tcp,postgres,POL-273,ESTABLISHED,allow,1.432,952,1,benign
2025-01-01,02:56:15,148.204.187.199,29186,127.141.61.16,21,tcp,imap,POL-452,FIN_WAIT,allow,34.029,5229,5,benign
2025-01-01,02:56:19,172.19.252.8,43513,32.181.108.66,5432,tcp,postgres,POL-295,ESTABLISHED,allow,6.895,2650,13,benign
2025-01-01,02:56:27,10.247.152.190,17407,34.183.11.60,5432,tcp,postgres,POL-323,ESTABLISHED,allow,1.382,1267,4,benign
